name,time,nature,lat,lng,wind,pres,wind_pct,pres_pct
ALEX,2016-01-10 12:00:00,ET,32.9,-51.2,65,979,74.042,83.38
ALEX,2016-01-10 18:00:00,ET,32.1,-49.1,60,980,69.835,82.079
ALEX,2016-01-11 00:00:00,ET,31.6,-46.5,55,980,64.412,82.079
ALEX,2016-01-11 06:00:00,ET,31.6,-44.6,55,980,64.412,82.079
ALEX,2016-01-11 12:00:00,ET,31.3,-43.4,55,980,64.412,82.079
ALEX,2016-01-11 18:00:00,ET,30,-42.5,50,982,58.682,80.705
ALEX,2016-01-12 00:00:00,ET,28.4,-41.7,50,985,58.682,77.843
ALEX,2016-01-12 06:00:00,ET,26.3,-40.2,50,988,58.682,74.059
ALEX,2016-01-12 12:00:00,ET,25,-38,50,988,58.682,74.059
ALEX,2016-01-12 18:00:00,SS,25.1,-35.9,50,988,58.682,74.059
ALEX,2016-01-13 00:00:00,SS,25.4,-34.7,50,988,58.682,74.059
ALEX,2016-01-13 06:00:00,SS,25.6,-33.6,45,989,50.436,73.154
ALEX,2016-01-13 12:00:00,SS,26,-32.5,45,989,50.436,73.154
ALEX,2016-01-13 18:00:00,SS,26.7,-31.4,45,990,50.436,71.294
ALEX,2016-01-14 00:00:00,SS,27.9,-30.4,55,988,64.412,74.059
ALEX,2016-01-14 06:00:00,TS,29.3,-29.6,65,985,74.042,77.843
ALEX,2016-01-14 12:00:00,TS,30.8,-28.7,75,981,82.043,81.437
ALEX,2016-01-14 18:00:00,TS,32.5,-28,75,981,82.043,81.437
ALEX,2016-01-15 00:00:00,TS,33.9,-27.6,70,984,78.944,78.971
ALEX,2016-01-15 06:00:00,TS,35.4,-27.2,65,986,74.042,77.087
ALEX,2016-01-15 12:00:00,TS,38,-27,55,986,64.412,77.087
ALEX,2016-01-15 13:15:00,TS,38.7,-27.1,55,986,64.412,77.087
ALEX,2016-01-15 18:00:00,ET,41.5,-27.7,55,986,64.412,77.087
ALEX,2016-01-16 00:00:00,ET,45.1,-28.9,55,984,64.412,78.971
ALEX,2016-01-16 06:00:00,ET,48.9,-30.2,55,982,64.412,80.705
ALEX,2016-01-16 12:00:00,ET,53,-32,55,980,64.412,82.079
ALEX,2016-01-16 18:00:00,ET,56,-37,55,979,64.412,83.38
ALEX,2016-01-17 00:00:00,ET,57,-42,70,978,78.944,84.226
VICTOR,2016-01-14 06:00:00,NR,-13.5,-164.4,25,999,8.805,14.637
VICTOR,2016-01-14 18:00:00,NR,-13.8,-164.6,30,996,17.816,27.849
VICTOR,2016-01-15 06:00:00,NR,-14.1,-165.9,35,995,29.41,29.749
VICTOR,2016-01-15 12:00:00,NR,-14.4,-166.2,50,985,54.447,55.223
VICTOR,2016-01-16 06:00:00,NR,-14.8,-166.4,65,975,73.643,68.575
VICTOR,2016-01-16 12:00:00,NR,-15.2,-166.5,65,975,73.643,68.575
VICTOR,2016-01-16 21:00:00,NR,-15.6,-166.7,65,975,73.643,68.575
VICTOR,2016-01-17 06:00:00,NR,-16.1,-166.6,65,975,73.643,68.575
VICTOR,2016-01-17 12:00:00,NR,-16.6,-166.5,65,975,73.643,68.575
VICTOR,2016-01-17 15:00:00,NR,-17.1,-166.4,65,975,73.643,68.575
VICTOR,2016-01-18 00:00:00,NR,-18.2,-166.3,65,975,73.643,68.575
VICTOR,2016-01-18 03:00:00,NR,-18.7,-166.1,65,972,73.643,74.469
VICTOR,2016-01-18 06:00:00,NR,-19.1,-166.1,65,973,73.643,74.162
VICTOR,2016-01-18 12:00:00,NR,-19.8,-166.1,75,965,81.303,79.665
VICTOR,2016-01-18 18:00:00,NR,-20.2,-166.3,80,960,83.886,83.212
VICTOR,2016-01-19 00:00:00,NR,-20.7,-166.7,80,960,83.886,83.212
VICTOR,2016-01-19 03:00:00,NR,-20.9,-166.9,80,958,83.886,86.313
VICTOR,2016-01-19 09:00:00,NR,-21.1,-167.2,75,960,81.303,83.212
VICTOR,2016-01-19 12:00:00,NR,-21.1,-167.5,75,965,81.303,79.665
VICTOR,2016-01-19 15:00:00,NR,-21.3,-167.7,75,961,81.303,83.101
VICTOR,2016-01-19 18:00:00,NR,-21.3,-167.9,70,960,78.309,83.212
VICTOR,2016-01-19 21:00:00,NR,-21.4,-168.1,70,963,78.309,82.793
VICTOR,2016-01-20 00:00:00,NR,-21.5,-168.4,70,970,78.309,74.944
VICTOR,2016-01-20 06:00:00,NR,-21.6,-168.8,65,970,73.643,74.944
VICTOR,2016-01-20 12:00:00,NR,-21.5,-169,65,975,73.643,68.575
VICTOR,2016-01-20 15:00:00,NR,-21.5,-169.3,65,973,73.643,74.162
VICTOR,2016-01-20 18:00:00,NR,-21.5,-169.5,65,970,73.643,74.944
VICTOR,2016-01-20 21:00:00,NR,-21.6,-169.8,65,974,73.643,73.966
VICTOR,2016-01-21 00:00:00,NR,-21.7,-170,65,970,73.643,74.944
VICTOR,2016-01-21 03:00:00,NR,-21.9,-170.3,65,972,73.643,74.469
VICTOR,2016-01-21 06:00:00,NR,-22,-170.8,65,970,73.643,74.944
VICTOR,2016-01-21 12:00:00,NR,-22,-171.5,60,975,68.301,68.575
VICTOR,2016-01-21 15:00:00,NR,-22,-172,60,978,68.301,67.235
VICTOR,2016-01-21 18:00:00,NR,-22.1,-172.6,55,978,63.399,67.235
VICTOR,2016-01-22 00:00:00,NR,-22.1,-173.6,50,980,54.447,63.017
VICTOR,2016-01-22 06:00:00,NR,-22,-174.4,35,995,29.41,29.749
VICTOR,2016-01-22 12:00:00,NR,-22.3,-175.3,30,997,17.816,21.927
CORENTIN,2016-01-19 18:00:00,TS,-13.5,78.4,25,1002,15.982,17.851
CORENTIN,2016-01-20 00:00:00,TS,-14,78.3,25,1002,15.982,17.851
CORENTIN,2016-01-20 06:00:00,TS,-14.5,77.8,27,1001,27.01,22.541
CORENTIN,2016-01-20 12:00:00,TS,-14.8,77,28,1000,29.048,24.256
CORENTIN,2016-01-20 18:00:00,TS,-15,76.3,30,999,34.099,33.63
CORENTIN,2016-01-21 00:00:00,TS,-14.9,75.6,35,995,43.016,47.424
CORENTIN,2016-01-21 06:00:00,TS,-15,74.8,43,990,63.424,61.314
CORENTIN,2016-01-21 12:00:00,TS,-15.9,74.1,45,988,67.127,64.291
CORENTIN,2016-01-21 18:00:00,TS,-16.6,73.7,47,987,71.204,66.283
CORENTIN,2016-01-22 00:00:00,TS,-17.6,73.2,48,986,71.658,67.767
CORENTIN,2016-01-22 06:00:00,TS,-18.6,72.3,50,985,71.991,68.18
CORENTIN,2016-01-22 12:00:00,TS,-19.8,71.9,53,982,78.147,74.958
CORENTIN,2016-01-22 18:00:00,TS,-20.6,71.8,57,978,80.981,77.617
CORENTIN,2016-01-23 00:00:00,TS,-21.6,71.9,60,975,81.606,81.308
CORENTIN,2016-01-23 06:00:00,TS,-22.8,72.1,60,975,81.606,81.308
CORENTIN,2016-01-23 12:00:00,TS,-23.8,72.6,57,978,80.981,77.617
CORENTIN,2016-01-23 18:00:00,TS,-24.7,73.2,53,982,78.147,74.958
CORENTIN,2016-01-24 00:00:00,TS,-25.6,74,50,985,71.991,68.18
CORENTIN,2016-01-24 06:00:00,TS,-26.4,74.9,47,987,71.204,66.283
CORENTIN,2016-01-24 12:00:00,TS,-27,75.8,45,988,67.127,64.291
CORENTIN,2016-01-24 18:00:00,ET,-27.3,76.5,45,988,67.127,64.291
CORENTIN,2016-01-25 00:00:00,ET,-27.3,77.2,43,990,63.424,61.314
CORENTIN,2016-01-25 06:00:00,ET,-27.4,78.3,42,991,62.888,56.743
CORENTIN,2016-01-25 12:00:00,ET,-27.4,79.1,40,992,58.121,53.48
CORENTIN,2016-01-25 18:00:00,ET,-26,79.2,40,992,58.121,53.48
CORENTIN,2016-01-26 00:00:00,ET,-26.5,80,40,992,58.121,53.48
CORENTIN,2016-01-26 06:00:00,ET,-26.8,79.5,40,992,58.121,53.48
CORENTIN,2016-01-26 12:00:00,ET,-27,79,40,992,58.121,53.48
CORENTIN,2016-01-26 18:00:00,ET,-26.9,77.9,40,992,58.121,53.48
CORENTIN,2016-01-27 00:00:00,ET,-27.7,76.9,40,991,58.121,56.743
CORENTIN,2016-01-27 06:00:00,ET,-27.7,76,40,991,58.121,56.743
CORENTIN,2016-01-27 12:00:00,ET,-27.4,76.3,40,991,58.121,56.743
CORENTIN,2016-01-27 18:00:00,ET,-27.8,76.7,40,991,58.121,56.743
CORENTIN,2016-01-28 00:00:00,ET,-28.4,76.7,37,993,56.026,52.472
CORENTIN,2016-01-28 06:00:00,ET,-28.8,76.5,35,995,43.016,47.424
CORENTIN,2016-01-28 12:00:00,TS,-28.7,76.5,32,997,41.416,39.463
CORENTIN,2016-01-28 18:00:00,TS,-28.4,76.8,28,1000,29.048,24.256
CORENTIN,2016-01-29 00:00:00,TS,-28.2,76.8,30,1000,34.099,24.256
CORENTIN,2016-01-29 06:00:00,TS,-28.1,76.7,30,1000,34.099,24.256
CORENTIN,2016-01-29 12:00:00,TS,-28,76.5,30,1000,34.099,24.256
CORENTIN,2016-01-29 18:00:00,TS,-28.5,76.3,30,1001,34.099,22.541
CORENTIN,2016-01-30 00:00:00,TS,-29.7,76.2,30,1001,34.099,22.541
CORENTIN,2016-01-30 06:00:00,TS,-30.9,76.1,32,1001,41.416,22.541
CORENTIN,2016-01-30 12:00:00,TS,-31.2,75.9,35,1000,43.016,24.256
CORENTIN,2016-01-30 18:00:00,TS,-30.3,75.1,35,1001,43.016,22.541
CORENTIN,2016-01-31 00:00:00,TS,-30.1,74.4,33,1001,41.887,22.541
CORENTIN,2016-01-31 06:00:00,TS,-30.3,73.9,30,1002,34.099,17.851
STAN,2016-01-27 00:00:00,NR,-13,118.5,20,1005,1.772,2.686
STAN,2016-01-27 06:00:00,NR,-13.3,118.5,20,1005,1.772,2.686
STAN,2016-01-27 10:04:00,NR,-13.8,118.4,-1,-1,-100,-100
STAN,2016-01-27 12:00:00,NR,-14,118.4,20,1005,1.772,2.686
STAN,2016-01-27 18:00:00,NR,-14.51,118.42,25,1003,8.811,7.732
STAN,2016-01-28 00:00:00,NR,-15.4,118.2,25,1003,8.811,7.732
STAN,2016-01-28 05:07:00,NR,-16.3,117.6,-1,-1,-100,-100
STAN,2016-01-28 06:00:00,NR,-16.33,117.62,25,1000,8.811,16.678
STAN,2016-01-28 12:00:00,NR,-16.54,117.78,25,998,8.811,25.937
STAN,2016-01-28 16:34:00,NR,-16.7,117.9,-1,-1,-100,-100
STAN,2016-01-28 18:00:00,NR,-16.8,117.92,30,998,25.808,25.937
STAN,2016-01-29 00:00:00,NR,-17.21,118.03,30,996,25.808,34.22
STAN,2016-01-29 04:13:00,NR,-17.5,118.1,-1,-1,-100,-100
STAN,2016-01-29 06:00:00,NR,-17.55,118.13,35,990,38.771,52.321
STAN,2016-01-29 12:00:00,NR,-17.74,118.22,40,990,47.251,52.321
STAN,2016-01-29 17:19:00,NR,-17.9,118.3,-1,-1,-100,-100
STAN,2016-01-29 18:00:00,NR,-17.91,118.33,45,987,55.849,61.616
STAN,2016-01-30 00:00:00,NR,-18,118.6,50,984,60.653,67.576
STAN,2016-01-30 06:00:00,NR,-18.7,118.9,55,980,69.702,71.188
STAN,2016-01-30 12:00:00,NR,-19.2,119.3,50,980,60.653,71.188
STAN,2016-01-30 18:00:00,NR,-19.9,119.8,50,980,60.653,71.188
STAN,2016-01-31 00:00:00,NR,-21.3,120,40,987,47.251,61.616
STAN,2016-01-31 06:00:00,NR,-22.5,120.2,30,993,25.808,46.447
STAN,2016-01-31 12:00:00,NR,-24.33,122.13,20,999,1.772,23.042
STAN,2016-01-31 18:00:00,NR,-26.17,124.07,20,998,1.772,25.937
STAN,2016-02-01 00:00:00,NR,-28,126,20,997,1.772,31.234
DAYA,2016-02-07 12:00:00,TS,-14.3,60.9,20,1006,1.324,5.366
DAYA,2016-02-07 18:00:00,TS,-15.8,59.9,20,1005,1.324,7.802
DAYA,2016-02-08 00:00:00,TS,-16.9,57.7,23,1004,11.272,11.136
DAYA,2016-02-08 06:00:00,TS,-17.5,55.4,25,1003,15.982,14.525
DAYA,2016-02-08 12:00:00,TS,-17.8,53.1,27,1001,27.01,22.541
DAYA,2016-02-08 18:00:00,TS,-18.2,51.6,27,1001,27.01,22.541
DAYA,2016-02-09 00:00:00,TS,-19.1,50.9,27,1000,27.01,24.256
DAYA,2016-02-09 06:00:00,TS,-19.9,51,27,1000,27.01,24.256
DAYA,2016-02-09 12:00:00,TS,-20.7,51.2,27,1000,27.01,24.256
DAYA,2016-02-09 18:00:00,TS,-21.5,51,28,999,29.048,33.63
DAYA,2016-02-10 00:00:00,TS,-22.4,51.2,28,999,29.048,33.63
DAYA,2016-02-10 06:00:00,TS,-22.9,51.6,30,997,34.099,39.463
DAYA,2016-02-10 12:00:00,TS,-23.5,52.1,32,995,41.416,47.424
DAYA,2016-02-10 18:00:00,TS,-24.2,52.5,33,993,41.887,52.472
DAYA,2016-02-11 00:00:00,TS,-24.7,53.1,33,993,41.887,52.472
DAYA,2016-02-11 06:00:00,TS,-25.6,54,35,992,43.016,53.48
DAYA,2016-02-11 12:00:00,TS,-26.6,54.9,35,991,43.016,56.743
DAYA,2016-02-11 18:00:00,TS,-27.8,55.6,35,991,43.016,56.743
DAYA,2016-02-12 00:00:00,TS,-29.2,56,35,990,43.016,61.314
DAYA,2016-02-12 06:00:00,ET,-30.5,56.9,35,990,43.016,61.314
DAYA,2016-02-12 12:00:00,ET,-32.3,58.2,35,989,43.016,64.037
DAYA,2016-02-12 18:00:00,ET,-34.6,59.3,35,988,43.016,64.291
DAYA,2016-02-13 00:00:00,ET,-37.4,60.8,37,985,56.026,68.18
DAYA,2016-02-13 06:00:00,ET,-40.1,63.2,38,983,57.422,74.236
URIAH,2016-02-09 00:00:00,NR,-11.7,94,20,1005,1.772,2.686
URIAH,2016-02-09 06:00:00,NR,-11.9,94,20,1005,1.772,2.686
URIAH,2016-02-09 12:00:00,NR,-13.21,93.41,20,1011,1.772,0.043
URIAH,2016-02-10 00:00:00,NR,-11.6,93.9,15,1012,0.169,0.018
URIAH,2016-02-10 06:00:00,NR,-11.7,94.66,15,1005,0.169,2.686
URIAH,2016-02-10 12:00:00,NR,-11.2,93.5,20,1009,1.772,0.172
URIAH,2016-02-10 18:00:00,NR,-10.4,94.2,20,1003,1.772,7.732
URIAH,2016-02-11 00:00:00,NR,-10.5,94.8,20,1003,1.772,7.732
URIAH,2016-02-11 06:00:00,NR,-10,95.7,25,1003,8.811,7.732
URIAH,2016-02-12 00:00:00,NR,-10.3,97.9,25,1005,8.811,2.686
URIAH,2016-02-12 06:00:00,NR,-10.7,97.2,25,999,8.811,23.042
URIAH,2016-02-12 12:00:00,NR,-11.1,96.8,30,999,25.808,23.042
URIAH,2016-02-12 18:00:00,NR,-11.5,96.3,30,998,25.808,25.937
URIAH,2016-02-13 00:00:00,NR,-12,95.8,30,998,25.808,25.937
URIAH,2016-02-13 06:00:00,NR,-12.2,94.8,30,997,25.808,31.234
URIAH,2016-02-13 12:00:00,NR,-12.6,94.2,35,994,38.771,43.442
URIAH,2016-02-13 18:00:00,NR,-13.1,93.2,45,992,55.849,48.176
URIAH,2016-02-14 00:00:00,NR,-13.82,92,50,991,60.653,51.321
URIAH,2016-02-14 06:00:00,NR,-14.47,91.2,50,990,60.653,52.321
URIAH,2016-02-14 12:00:00,NR,-15.1,90.3,50,982,60.653,69.502
URIAH,2016-02-14 18:00:00,TS,-15.4,89.5,45,988,67.127,64.291
URIAH,2016-02-15 00:00:00,TS,-15.7,88.9,45,987,67.127,66.283
URIAH,2016-02-15 06:00:00,TS,-16,88.3,45,987,67.127,66.283
URIAH,2016-02-15 12:00:00,TS,-16.6,87.8,45,987,67.127,66.283
URIAH,2016-02-15 18:00:00,TS,-17,87.4,45,987,67.127,66.283
URIAH,2016-02-16 00:00:00,TS,-17.5,86.6,50,983,71.991,74.236
URIAH,2016-02-16 06:00:00,TS,-17.8,85.4,55,980,78.464,75.514
URIAH,2016-02-16 12:00:00,TS,-18,84.1,60,976,81.606,78.681
URIAH,2016-02-16 18:00:00,TS,-17.9,82.7,60,975,81.606,81.308
URIAH,2016-02-17 00:00:00,TS,-17.8,81.7,70,967,87.624,86.277
URIAH,2016-02-17 06:00:00,TS,-18.1,80.9,85,955,94.315,90.523
URIAH,2016-02-17 12:00:00,TS,-18.6,80.1,105,933,98.782,97.381
URIAH,2016-02-17 18:00:00,TS,-19.3,79.6,110,925,99.172,98.611
URIAH,2016-02-18 00:00:00,TS,-20,79.1,95,938,97.223,96.643
URIAH,2016-02-18 06:00:00,TS,-20.9,78.6,85,950,94.315,93.547
URIAH,2016-02-18 12:00:00,TS,-21.8,78.5,75,960,90.84,89.404
URIAH,2016-02-18 18:00:00,TS,-22.7,78.6,65,970,85.845,84.261
URIAH,2016-02-19 00:00:00,TS,-23.9,78.5,58,975,81.411,81.308
URIAH,2016-02-19 06:00:00,ET,-24.6,78.1,52,978,75.248,77.617
URIAH,2016-02-19 12:00:00,ET,-24.7,77.9,50,980,71.991,75.514
URIAH,2016-02-19 18:00:00,ET,-25.2,77.8,45,984,67.127,70.736
URIAH,2016-02-20 00:00:00,ET,-25.4,77.5,43,986,63.424,67.767
URIAH,2016-02-20 06:00:00,ET,-25.5,77.4,40,988,58.121,64.291
URIAH,2016-02-20 12:00:00,ET,-25.6,77.3,35,991,43.016,56.743
URIAH,2016-02-20 18:00:00,ET,-25.7,77.1,35,992,43.016,53.48
URIAH,2016-02-21 00:00:00,ET,-26,77,30,994,34.099,51.123
URIAH,2016-02-21 06:00:00,ET,-26.2,77.2,30,995,34.099,47.424
URIAH,2016-02-21 12:00:00,ET,-26.7,77.5,35,995,43.016,47.424
URIAH,2016-02-21 18:00:00,ET,-27.3,77.4,38,998,57.422,35.955
URIAH,2016-02-22 00:00:00,ET,-27.9,77.7,37,999,56.026,33.63
URIAH,2016-02-22 06:00:00,ET,-28.8,77.8,35,1000,43.016,24.256
URIAH,2016-02-22 12:00:00,ET,-29.8,77.9,35,1000,43.016,24.256
URIAH,2016-02-22 18:00:00,ET,-30.5,79,40,998,58.121,35.955
URIAH,2016-02-23 00:00:00,ET,-31.4,79.4,40,998,58.121,35.955
URIAH,2016-02-23 06:00:00,ET,-33.1,79.7,38,999,57.422,33.63
URIAH,2016-02-23 12:00:00,ET,-34.7,80.1,37,999,56.026,33.63
URIAH,2016-02-23 18:00:00,ET,-35.5,80.2,35,999,43.016,33.63
URIAH,2016-02-24 00:00:00,ET,-37,80.2,35,997,43.016,39.463
URIAH,2016-02-24 06:00:00,ET,-38.9,80.6,34,997,43,39.463
URIAH,2016-02-24 12:00:00,ET,-40.5,81.4,33,996,41.887,46.004
URIAH,2016-02-24 18:00:00,ET,-42,82.6,32,995,41.416,47.424
URIAH,2016-02-25 00:00:00,ET,-43.4,84.1,30,994,34.099,51.123
URIAH,2016-02-25 06:00:00,ET,-44.6,85.8,30,993,34.099,52.472
TATIANA,2016-02-09 06:00:00,NR,-17.37,153.89,20,-1,1.772,-100
TATIANA,2016-02-09 12:00:00,NR,-16.81,153.96,20,-1,1.772,-100
TATIANA,2016-02-09 18:00:00,NR,-16.34,154.17,20,-1,1.772,-100
TATIANA,2016-02-10 00:00:00,NR,-16.02,154.63,25,-1,8.811,-100
TATIANA,2016-02-10 06:00:00,NR,-16.01,155.62,25,1001,8.811,14.336
TATIANA,2016-02-10 12:00:00,NR,-16.21,156.42,25,1002,8.811,10.454
TATIANA,2016-02-10 18:00:00,NR,-16.48,156.82,30,998,25.808,25.937
TATIANA,2016-02-11 00:00:00,NR,-16.75,157.38,30,996,25.808,34.22
TATIANA,2016-02-11 06:00:00,NR,-16.92,157.9,35,992,38.771,48.176
TATIANA,2016-02-11 12:00:00,NR,-16.8,158.26,35,996,38.771,34.22
TATIANA,2016-02-11 18:00:00,NR,-17.08,158.75,40,990,47.251,52.321
TATIANA,2016-02-12 00:00:00,NR,-17.23,159.38,45,987,55.849,61.616
TATIANA,2016-02-12 06:00:00,NR,-18.15,159.8,50,983,60.653,68.833
TATIANA,2016-02-12 12:00:00,NR,-18.95,160,50,982,60.653,69.502
TATIANA,2016-02-12 18:00:00,NR,-20.01,160.21,50,983,60.653,68.833
TATIANA,2016-02-13 00:00:00,NR,-21,160.5,50,984,60.653,67.576
TATIANA,2016-02-13 06:00:00,NR,-22.64,160.27,40,990,47.251,52.321
TATIANA,2016-02-13 12:00:00,NR,-24.09,160.29,30,997,25.808,31.234
TATIANA,2016-02-13 18:00:00,NR,-25.32,159.71,30,996,25.808,34.22
TATIANA,2016-02-14 00:00:00,NR,-26.02,159.2,30,995,25.808,37.697
TATIANA,2016-02-14 06:00:00,NR,-26,159,-1,-1,-100,-100
TATIANA,2016-02-14 12:00:00,NR,-25.6,158.65,-1,-1,-100,-100
TATIANA,2016-02-14 18:00:00,NR,-25.2,158.3,-1,-1,-100,-100
TATIANA,2016-02-15 00:00:00,NR,-24.8,158.4,-1,-1,-100,-100
TATIANA,2016-02-15 06:00:00,NR,-24.4,158.7,-1,-1,-100,-100
TATIANA,2016-02-15 12:00:00,NR,-24.2,158.5,-1,-1,-100,-100
WINSTON,2016-02-10 00:00:00,NR,-14.6,169.5,25,1000,8.805,9.721
WINSTON,2016-02-10 06:00:00,NR,-14.8,170,25,999,8.805,14.637
WINSTON,2016-02-10 12:00:00,NR,-15.2,170.8,25,998,8.805,18.324
WINSTON,2016-02-10 18:00:00,NR,-15.5,171,30,997,17.816,21.927
WINSTON,2016-02-11 00:00:00,NR,-15.7,171.2,35,995,29.41,29.749
WINSTON,2016-02-11 06:00:00,NR,-16.2,171.4,40,990,39.771,41.089
WINSTON,2016-02-11 12:00:00,NR,-16.9,171.7,50,985,54.447,55.223
WINSTON,2016-02-11 18:00:00,NR,-17.2,171.7,50,985,54.447,55.223
WINSTON,2016-02-12 00:00:00,NR,-17.7,171.5,60,978,68.301,67.235
WINSTON,2016-02-12 06:00:00,NR,-18.7,171.5,80,960,83.886,83.212
WINSTON,2016-02-12 12:00:00,NR,-19.7,171.4,90,950,90.461,88.827
WINSTON,2016-02-12 18:00:00,NR,-20.6,171.5,95,947,93.719,90.391
WINSTON,2016-02-13 00:00:00,NR,-21.9,171.7,95,947,93.719,90.391
WINSTON,2016-02-13 06:00:00,NR,-23.3,172,95,947,93.719,90.391
WINSTON,2016-02-13 12:00:00,NR,-24.1,172.8,90,950,90.461,88.827
WINSTON,2016-02-13 18:00:00,NR,-24.7,173.9,90,950,90.461,88.827
WINSTON,2016-02-14 18:00:00,NR,-24.1,178.7,65,972,73.643,74.469
WINSTON,2016-02-15 00:00:00,NR,-22.7,179.8,60,975,68.301,68.575
WINSTON,2016-02-15 06:00:00,NR,-21.8,-179.5,55,980,63.399,63.017
WINSTON,2016-02-15 12:00:00,NR,-20.6,-178.1,50,985,54.447,55.223
WINSTON,2016-02-15 18:00:00,NR,-20.1,-177.2,50,987,54.447,49.106
WINSTON,2016-02-16 00:00:00,NR,-19.1,-175.6,50,986,54.447,54.525
WINSTON,2016-02-16 06:00:00,NR,-18.8,-174.8,50,987,54.447,49.106
WINSTON,2016-02-16 12:00:00,NR,-18,-173.7,60,975,68.301,68.575
WINSTON,2016-02-16 18:00:00,NR,-17.8,-172.6,65,970,73.643,74.944
WINSTON,2016-02-17 00:00:00,NR,-17.7,-171.6,70,968,78.309,78.855
WINSTON,2016-02-17 06:00:00,NR,-17.3,-171,80,960,83.886,83.212
WINSTON,2016-02-17 12:00:00,NR,-17.1,-170.9,80,960,83.886,83.212
WINSTON,2016-02-17 18:00:00,NR,-17,-170.6,85,957,88.758,86.453
WINSTON,2016-02-18 00:00:00,NR,-17,-171.1,90,953,90.461,88.715
WINSTON,2016-02-18 06:00:00,NR,-17.2,-171.6,90,950,90.461,88.827
WINSTON,2016-02-18 12:00:00,NR,-17.1,-172.5,100,940,94.805,92.598
WINSTON,2016-02-18 18:00:00,NR,-17.1,-173.6,115,929,97.887,96.369
WINSTON,2016-02-19 00:00:00,NR,-17.3,-174.7,125,915,98.943,98.184
WINSTON,2016-02-19 06:00:00,NR,-17.5,-176.1,135,902,99.706,99.162
WINSTON,2016-02-19 12:00:00,NR,-17.3,-177.4,145,890,99.853,99.832
WINSTON,2016-02-19 18:00:00,NR,-17.1,-178.9,145,890,99.853,99.832
WINSTON,2016-02-20 00:00:00,NR,-17,179.9,150,884,99.912,99.944
WINSTON,2016-02-20 03:00:00,NR,-17.3,179.3,150,884,99.912,99.944
WINSTON,2016-02-20 06:00:00,NR,-17.4,178.7,150,886,99.912,99.916
WINSTON,2016-02-20 12:00:00,NR,-17.5,177,130,910,99.589,98.855
WINSTON,2016-02-20 18:00:00,NR,-17.6,175.7,110,928,97.3,96.397
WINSTON,2016-02-21 00:00:00,NR,-17.4,174.7,110,928,97.3,96.397
WINSTON,2016-02-21 06:00:00,NR,-17.5,174,110,931,97.3,95.615
WINSTON,2016-02-21 12:00:00,NR,-17.6,173.2,105,935,96.83,94.553
WINSTON,2016-02-21 18:00:00,NR,-17.5,172.8,95,945,93.719,90.726
WINSTON,2016-02-22 00:00:00,NR,-17.8,172.6,95,945,93.719,90.726
WINSTON,2016-02-22 06:00:00,NR,-18.1,172.3,85,950,88.758,88.827
WINSTON,2016-02-22 12:00:00,NR,-18.3,172.3,85,950,88.758,88.827
WINSTON,2016-02-22 18:00:00,NR,-18.7,172.6,85,960,88.758,83.212
WINSTON,2016-02-23 00:00:00,NR,-19.1,173,85,960,88.758,83.212
WINSTON,2016-02-23 06:00:00,NR,-20,173.8,75,965,81.303,79.665
WINSTON,2016-02-23 12:00:00,NR,-20.9,174.1,65,970,73.643,74.944
WINSTON,2016-02-23 18:00:00,NR,-22.1,174.9,60,975,68.301,68.575
WINSTON,2016-02-24 00:00:00,NR,-23.2,175.3,55,975,63.399,68.575
WINSTON,2016-02-24 06:00:00,NR,-23.9,174.5,50,985,54.447,55.223
WINSTON,2016-02-24 12:00:00,NR,-24.6,173.8,45,987,48.107,49.106
WINSTON,2016-02-24 18:00:00,NR,-25,172.5,45,982,48.107,62.263
WINSTON,2016-02-25 00:00:00,NR,-25.3,171.2,45,992,53.268,37.534
WINSTON,2016-02-25 06:00:00,NR,-26.2,169.7,45,995,53.268,29.718
WINSTON,2016-02-25 12:00:00,NR,-26.9,167.7,40,992,38.063,37.534
WINSTON,2016-02-25 18:00:00,NR,-27.5,165.2,40,992,38.063,37.534
WINSTON,2016-02-26 00:00:00,NR,-27.4,163.2,40,990,38.063,38.969
WINSTON,2016-02-26 06:00:00,NR,-27.3,161.4,40,993,38.063,36.854
WINSTON,2016-02-26 12:00:00,NR,-26.8,160.3,40,989,38.063,52.3
YALO,2016-02-24 12:00:00,NR,-17.2,-156.3,25,1000,8.805,9.721
YALO,2016-02-24 15:00:00,NR,-17.4,-155.9,25,100,8.805,-100
YALO,2016-02-24 18:00:00,NR,-18,-155.7,25,1000,8.805,9.721
YALO,2016-02-25 00:00:00,NR,-18.6,-155.8,30,998,17.816,18.324
YALO,2016-02-25 06:00:00,NR,-19.5,-155.4,35,995,29.41,29.749
YALO,2016-02-25 12:00:00,NR,-20,-154.9,40,993,39.771,38.045
YALO,2016-02-25 18:00:00,NR,-20.7,-154,40,993,39.771,38.045
YALO,2016-02-25 20:00:00,NR,-21.3,-153.3,40,993,39.771,38.045
YALO,2016-02-26 00:00:00,NR,-21.7,-152.9,40,995,39.771,29.749
YALO,2016-02-26 03:00:00,NR,-22,-152.5,35,994,29.41,37.067
YALO,2016-02-26 06:00:00,NR,-22.3,-152.1,35,995,29.41,29.749
YALO,2016-02-26 09:00:00,NR,-22.8,-151.3,35,996,29.41,27.849
YALO,2016-02-26 12:00:00,NR,-23.3,-150.8,30,998,17.816,18.324
